"c","t","v","h","l","o"
1.0342684,1583622000,5498.57244532,1.0355,1.031731,1.0342631
1.0337811,1583625600,6282.33752393,1.0377,1.0321906,1.0355
1.0360375,1583629200,5297.52701606,1.0377,1.0333192,1.0345344
1.03810777,1583632800,5587.95298872,1.03810777,1.0322333,1.0325698
1.0377644,1583636400,5488.44624775,1.03810777,1.0346001,1.03810777
1.036769,1583640000,5471,1.0379136,1.034535,1.0356491
1.0373591,1583643600,5284.317805,1.0377403,1.0325615,1.0355958
1.0365752,1583647200,5312.85021643,1.0385,1.03300245,1.0373546
1.0369938,1583650800,5366.12482756,1.0386819,1.0343583,1.0373421
1.0343356,1583654400,5254.53774599,1.0389806,1.03350877,1.038428
1.0376788,1583658000,5405.39353288,1.039,1.03440002,1.0351932
1.0364658,1583661600,6126.80723942,1.0395783,1.0349074,1.0384611
1.0381268,1583665200,5461.49972097,1.04,1.0358869,1.0368034
1.0401696,1583668800,6283.23208159,1.041,1.0366199,1.0385318
1.0401314,1583672400,5718.21500352,1.041,1.03700001,1.041
1.0394914,1583676000,7151.45742365,1.0419999,1.03700001,1.0395302
1.0458289,1583679600,13742.59735566,1.0495,1.0378224,1.0401713
1.0535608,1583683200,25420.56500107,1.05730269,1.04200001,1.0436194
1.057966,1583686800,22893.9059752,1.063,1.0446,1.0541364
1.0538602,1583690400,5879.54528727,1.063999,1.05131871,1.0582373
1.0587876,1583694000,5344.07858531,1.062,1.05133293,1.05133293
1.0572666,1583697600,6253.77857709,1.0608955,1.0501718,1.0602935
1.0528796,1583701200,9933.29928102,1.0591752,1.05200001,1.0555567
1.0528325,1583704800,8139.75408605,1.0589,1.05200056,1.0529262
1.0592088,1583708400,5943.55395261,1.06488,1.0534683,1.059
1.0626018,1583712000,8461.97210053,1.06478693,1.05600024,1.05828572
1.0608242,1583715600,5168.83647952,1.0644432,1.0566546,1.0605433
1.062,1583719200,5719.88136872,1.0638362,1.0565474,1.0638362
1.06193,1583722800,6347.12812446,1.065,1.0567555,1.0607477
1.0600581,1583726400,6030.50026202,1.06641991,1.05600001,1.0603315
1.0678373,1583730000,6334.11181002,1.06977,1.05600001,1.0649924
1.069305,1583733600,6103.31927355,1.07,1.06000001,1.0624354
1.0632132,1583737200,8000.82688761,1.071,1.06000001,1.0694729
1.0682326,1583740800,7414.79530539,1.073,1.0615833,1.0632903
1.0696375,1583744400,6540.94479074,1.073,1.06747613,1.0694639
1.06747613,1583748000,6265.71215921,1.07,1.0650997,1.067849
1.062,1583751600,7922.11615647,1.073,1.061251,1.06747613
1.06,1583755200,6030.83656299,1.062,1.06,1.0608688
1.0558482,1583758800,6018.42019616,1.06847766,1.0558482,1.0600001
1.0604531,1583762400,8576.11091946,1.0656332,1.0528539,1.0582298
1.05441453,1583766000,6229.78207423,1.06481545,1.05441453,1.0551271
1.0526353,1583769600,5663.81886024,1.058559,1.04960644,1.058559
1.0550283,1583773200,7865.64280236,1.05779097,1.04893435,1.0531502
1.05,1583776800,6275.60797772,1.05428003,1.04612001,1.0527809
1.0489269,1583780400,5624.43861723,1.05406371,1.0469603,1.0495209
1.0506849,1583784000,6261.55261261,1.0540073,1.0468249,1.05
1.0519254,1583787600,5569.22332441,1.0537606,1.0474488,1.0522063
1.0481819,1583791200,5345.80283737,1.0521895,1.04612,1.0496821
1.048775,1583794800,5429.27800737,1.05210166,1.04612,1.049565
1.0487184,1583798400,5318,1.0512759,1.0465413,1.0474976
1.0471097,1583802000,5248,1.0514937,1.0463542,1.0471792
1.0491526,1583805600,5312,1.0513963,1.0467209,1.0470274
1.0503136,1583809200,5551.38031852,1.05210166,1.04612002,1.0477367
1.0502265,1583812800,5189,1.0513261,1.0467601,1.0484587
1.05210166,1583816400,5599.01021029,1.05210166,1.0465915,1.0477061
1.0535074,1583820000,5278.50003416,1.0536718,1.047,1.0512555
1.0504767,1583823600,5653.81967841,1.0569968,1.049,1.0530266
1.0548686,1583827200,5456.51623931,1.056,1.05,1.0524729
1.0505471,1583830800,6461.09592519,1.056,1.0496298,1.0540844
1.0508545,1583834400,9096.24650516,1.05499,1.04612002,1.054
1.0507396,1583838000,6862.63064602,1.05489999,1.04612003,1.0497783
1.053731,1583841600,6948.12277608,1.05489999,1.04870499,1.0502498
1.0509128,1583845200,15759.57628949,1.06,1.04612002,1.0541023
1.0530448,1583848800,5312,1.0562807,1.048232,1.048232
1.0526074,1583852400,13454.58965258,1.05799999,1.04612003,1.0536799
1.055898,1583856000,5286.9757377,1.059,1.04999372,1.0538074
1.0542505,1583859600,7029.71435489,1.058,1.05116973,1.0565943
1.053173,1583863200,9800.63299887,1.05899999,1.04480001,1.0526247
1.0495307,1583866800,5413.16363372,1.05439977,1.0486684,1.0535088
1.0506132,1583870400,9795.57120578,1.05429978,1.04800002,1.052961
1.0494601,1583874000,5985.35620143,1.05359999,1.0487782,1.0487782
1.0514348,1583877600,5807.65795658,1.052938,1.048,1.05
1.0489762,1583881200,5414,1.0529323,1.048,1.0507387
1.0488299,1583884800,5338.85448571,1.0529013,1.048,1.0496273
1.0513664,1583888400,5389,1.0527661,1.0485809,1.0517816
1.0502405,1583892000,5303.71556291,1.0526202,1.04800001,1.0487156
1.0511443,1583895600,5579.89367648,1.05341207,1.048,1.0521434
1.0499011,1583899200,5527.35073211,1.0533992,1.0462149,1.0503362
1.0484044,1583902800,5248.9627292,1.05347124,1.045,1.0486979
1.0520587,1583906400,5659.97139603,1.0525131,1.0456725,1.0468921
1.0490315,1583910000,5510.52200837,1.0535,1.04750002,1.0535
1.0526404,1583913600,7040.92044525,1.05635987,1.048732,1.048732
1.0541947,1583917200,9952.52484003,1.0549,1.0505815,1.0535195
1.0526727,1583920800,15009.84440209,1.055,1.05,1.0539314
1.0517298,1583924400,7891.57822373,1.055,1.0505919,1.0530959
1.052,1583928000,6749.92308269,1.0543779,1.0480591,1.0534458
1.0536706,1583931600,6332.02176699,1.0549,1.04750046,1.0491355
1.0494174,1583935200,15066.45515008,1.0549,1.0482087,1.0524981
1.0575529,1583938800,6533.53045503,1.0586518,1.0484041,1.0533063
1.0523155,1583942400,10337.33169223,1.0588,1.0484262,1.0497891
1.05927587,1583946000,8446.94385071,1.05999999,1.04750028,1.0487224
1.053,1583949600,6453.1317539,1.0593,1.0482537,1.0585853
1.053612,1583953200,8088.18103595,1.054,1.0492374,1.0494483
1.0513112,1583956800,7606.91457865,1.0531746,1.05,1.052302
1.0533822,1583960400,7408.778781,1.0538803,1.0501011,1.0506639
1.0513266,1583964000,5326.72478327,1.0546371,1.05,1.0538344
1.0503847,1583967600,5661.91377076,1.0529,1.0503547,1.0510293
1.0513311,1583971200,5337.05751353,1.0522154,1.0503356,1.0504758
1.0516171,1583974800,5763.07395522,1.0525,1.05,1.0504731
1.0503401,1583978400,8000.16831661,1.0525114,1.05,1.0519933
1.0554906,1583982000,8573.49199798,1.0554906,1.05,1.0517909
1.0549211,1583985600,5420.9290858,1.05799977,1.0490897,1.0519401
1.0542974,1583989200,5520.68926569,1.0575885,1.0492624,1.0570666
1.0619377,1583992800,17738.30400979,1.06393128,1.0494834,1.0546704
1.06075712,1583996400,13652.67877006,1.06393128,1.04856296,1.0544249
1.05496828,1584000000,15505.86017365,1.06492167,1.0521899,1.0615048
1.06219232,1584003600,6043.37095803,1.06492175,1.05059455,1.06462763
1.08999999,1584007200,112333.08757439,1.08999999,1.05200181,1.0554127
1.101,1584010800,75339.71006607,1.1301,1.06515907,1.08999999
1.14957793,1584014400,29822.00025234,1.1990772,1.09,1.0939002
1.137,1584018000,47431.85270867,1.1860117,1.1213618,1.1665592
1.0485607,1584021600,139433.09131378,1.137,1.04560002,1.137
1.0489653,1584025200,18009.29712385,1.055,1.0416,1.047
1.0777835,1584028800,60413.12978466,1.08326274,1.04112,1.0459358
1.067,1584032400,48941.8868775,1.083,1.063,1.0783386
1.072,1584036000,31973.98736037,1.072,1.06567896,1.067
1.0732962,1584039600,18053.13616712,1.075,1.0666399,1.0683215
1.0705261,1584043200,30203.99785834,1.077,1.06567896,1.0719972
1.0746807,1584046800,7294.06873394,1.077,1.06567896,1.0698581
1.0754998,1584050400,6760.82203243,1.07699976,1.0684633,1.0757992
1.11499973,1584054000,78029.55330194,1.12,1.06680735,1.0754998
1.14,1584057600,65260.26821393,1.14,1.08389044,1.11499973
1.1554,1584061200,61150.42307158,1.16,1.10523861,1.1423608
1.1031204,1584064800,45923.92769819,1.17100375,1.09256166,1.1554
1.1306323,1584068400,47367.82873935,1.1500002,1.08048813,1.0992823
1.1141387,1584072000,6819.11666076,1.1432286,1.08923143,1.1339937
1.14,1584075600,9644.81835641,1.14,1.108218,1.1248828
1.15,1584079200,22750.89275263,1.15,1.12013848,1.14
1.14,1584082800,13465.05568697,1.15,1.1261997,1.15
1.1515598,1584086400,33856.41538844,1.163,1.14,1.1465112
1.13259,1584090000,12907.61967791,1.16299962,1.11117423,1.1589886
1.1428282,1584093600,9648.80414238,1.155,1.13227253,1.1392695
1.1420087,1584097200,6640.24788646,1.1604195,1.12000023,1.1406273
1.109726,1584100800,6915.49853585,1.14999999,1.1035,1.1401322
1.10346999,1584104400,11651.55542821,1.112,1.08330173,1.10663288
1.1016269,1584108000,9765.21978288,1.10786,1.085,1.0991886
1.11327559,1584111600,7780.25499261,1.14,1.09182,1.1003576
1.1356116,1584115200,19468.5854637,1.14174019,1.10012609,1.11512
1.124927,1584118800,5780.31174455,1.14893268,1.12094028,1.13259
1.1305645,1584122400,7382.51855316,1.1477997,1.12094028,1.1234634
1.122,1584126000,28542.18083672,1.1477997,1.08599,1.132578
1.1228069,1584129600,6379.57106106,1.14,1.10888471,1.12094
1.12676976,1584133200,6666.29733269,1.1325897,1.08301015,1.1240613
1.1074344,1584136800,9486.01189291,1.12676976,1.1015,1.1199317
1.10015959,1584140400,5859.63405794,1.12676976,1.0904751,1.106858
1.0994698,1584144000,5446.08738827,1.12676976,1.09764,1.1043226
1.1102184,1584147600,5292.15182682,1.1242591,1.0991403,1.1029277
1.1276973,1584151200,7077.89603702,1.1326,1.087,1.1141441
1.112795,1584154800,5791.49339782,1.1294217,1.10929023,1.1272019
1.1105191,1584158400,5283.37965033,1.11848999,1.10929,1.1118589
1.1101315,1584162000,5366.28659025,1.1174154,1.10485392,1.1117827
1.1104606,1584165600,10103.44775236,1.135,1.107047,1.1092925
1.10721832,1584169200,5613.53212221,1.11358888,1.10721832,1.1108694
1.1000993,1584172800,6529.28216694,1.12342673,1.09764,1.1060736
1.1040155,1584176400,5759.5154914,1.10999,1.0989232,1.10354337
1.1114871,1584180000,5295.43474496,1.11849,1.09577,1.1047379
1.1076708,1584183600,5433.87108005,1.112199,1.1017938,1.1049423
1.0990804,1584187200,13128.35363038,1.135,1.0990804,1.1046403
1.101945,1584190800,5323.21923959,1.1072849,1.0939798,1.0997431
1.0911346,1584194400,5289.43410568,1.1047031,1.0908691,1.1044267
1.0897553,1584198000,5684.72604283,1.1000107,1.08847791,1.0903947
1.0881662,1584201600,6225.53564289,1.094,1.08044338,1.0933814
1.0886081,1584205200,5797.97148709,1.094202,1.0815121,1.0878542
1.0891956,1584208800,5184.31744041,1.0929,1.0864686,1.0883074
1.0905731,1584212400,5450.24016388,1.09576999,1.08599009,1.0882058
1.0942231,1584216000,5358.68471793,1.0973805,1.08610966,1.0899571
1.0923793,1584219600,6154.004913,1.0959654,1.08689246,1.0906897
1.092326,1584223200,5559.38990213,1.09764,1.0883702,1.0912156
1.0930559,1584226800,10850.37481716,1.10149999,1.0929498,1.0944398
1.0972937,1584230400,5772.89837063,1.10817158,1.0905217,1.0905217
1.09875024,1584234000,1080.78932216,1.10999,1.0896477,1.0962678
1.0986762,1584237600,1313.07973923,1.10998475,1.09577025,1.09875024
1.1002487,1584241200,5212,1.1025889,1.0963995,1.0994627
1.0991148,1584244800,5407.05873933,1.1024126,1.0939085,1.0992067
1.0967602,1584248400,5288.47797256,1.1017997,1.09301028,1.0945503
1.0976274,1584252000,5209.72257782,1.1025153,1.09301001,1.0979694
1.0990607,1584255600,5240.91415626,1.10441377,1.0942058,1.0973266
1.0992483,1584259200,5451.44245111,1.10491999,1.09500021,1.09759866
1.10027,1584262800,5398.55736604,1.10491999,1.095,1.0970332
1.0988426,1584266400,6442.04939924,1.10491999,1.09301001,1.099578
1.0938525,1584270000,5268.41483958,1.1,1.09301001,1.0941815
1.0925732,1584273600,5806.85573183,1.0984446,1.08804961,1.0976389
1.0960183,1584277200,5748.93746102,1.099239,1.0911524,1.0911524
1.096437,1584280800,5385.00260411,1.0996816,1.0950772,1.0979021
1.09130001,1584284400,707.30155971,1.0986142,1.09130001,1.0956982
1.0921101,1584288000,5256.51433318,1.0941607,1.08916786,1.09130002
1.0937749,1584291600,6754.06132926,1.1,1.08912601,1.0921184
1.0957854,1584295200,8481.47008998,1.1,1.09030001,1.0942099
1.0987805,1584298800,5442.89055229,1.0993685,1.09030093,1.0976605
1.09999989,1584302400,6896.48743324,1.09999989,1.09030001,1.09030064
1.09205846,1584306000,5870.37743535,1.1,1.08733,1.09999989
1.0887483,1584309600,5601.7534342,1.0982762,1.08600001,1.0872138
1.1,1584313200,5452.82027554,1.1,1.0876195,1.089401
1.098129,1584316800,5789.48890284,1.1,1.09000234,1.0986276
1.09999899,1584320400,4146.91560436,1.099999,1.09032001,1.098332
1.0928708,1584324000,2643.38631303,1.099999,1.0914368,1.09999899
1.0950805,1584327600,5855.19110313,1.1,1.0920187,1.0938657
1.0985407,1584331200,5170.45361984,1.0987579,1.09032001,1.0931604
1.0990846,1584334800,6142.54506283,1.1046119,1.09032029,1.0923991
1.1075783,1584338400,11381.89549826,1.11779999,1.10000242,1.10441525
1.10600974,1584342000,9498.12413403,1.11753141,1.10001123,1.11213324
1.110833,1584345600,8369.24412147,1.14,1.10001124,1.1076844
1.1118261,1584349200,6215.45818135,1.1205525,1.10110725,1.1061485
1.1157478,1584352800,13426.89994078,1.12499999,1.11,1.1135793
1.1126148,1584356400,8761.16823124,1.11999999,1.11,1.1118144
1.1114451,1584360000,12621.85927538,1.12,1.11,1.11999999
1.1140673,1584363600,9504.57259586,1.12499999,1.11,1.1109498
1.1081249,1584367200,6369.64861074,1.1206598,1.0954377,1.1117403
1.1073323,1584370800,6310.16919729,1.11456493,1.0936563,1.106391
1.0961805,1584374400,5262.608965,1.11,1.0938823,1.0986916
1.1031733,1584378000,5536.10490518,1.10999999,1.0913672,1.0946317
1.0936945,1584381600,8741.36584999,1.1083905,1.0922537,1.1055326
1.0990688,1584385200,8428.18280283,1.1,1.0925469,1.0989973
1.0999615,1584388800,7680.15535934,1.102,1.0926263,1.1
1.1020427,1584392400,5648.68504957,1.1053028,1.0928659,1.1003866
1.1015113,1584396000,5460.1622456,1.1107433,1.09684368,1.1021923
1.1006236,1584399600,5286,1.1065832,1.0982295,1.0990361
1.0993386,1584403200,5318,1.1083812,1.0977221,1.1027818
1.0931702,1584406800,5906.052742,1.104014,1.09136763,1.10162
1.0965101,1584410400,5521.77553795,1.116851,1.0920013,1.0936073
1.0973234,1584414000,5363.38467142,1.1171561,1.0924036,1.0971924
1.0965608,1584417600,5288.54116464,1.1016496,1.09149561,1.0950622
1.09136502,1584421200,5981.94372802,1.1042843,1.09136502,1.0922023
1.096389,1584424800,5566.78912017,1.10337317,1.09038205,1.0913648
1.0960349,1584428400,6032.57459411,1.1030106,1.09055494,1.1008864
1.0942966,1584432000,6760.03892525,1.102,1.092,1.0990994
1.096917,1584435600,5523.3646323,1.0999999,1.09073026,1.0933113
1.092528,1584439200,5711.78687112,1.0987542,1.09071801,1.0951857
1.0937263,1584442800,5524.44772608,1.1,1.09073386,1.0969055
1.0937251,1584446400,8865.4306368,1.0979329,1.09,1.0916689
1.0901311,1584450000,11292.05949112,1.095,1.08823901,1.0937584
1.0944232,1584453600,6287.57710362,1.09999971,1.09000001,1.0907458
1.0927761,1584457200,5736.4420976,1.09999971,1.09000306,1.0923086
1.0912424,1584460800,8248.01984018,1.09999971,1.09,1.0983782
1.0885302,1584464400,5573.50396064,1.09999899,1.0885302,1.0927182
1.0866002,1584468000,6123.95609639,1.0980154,1.086,1.0886439
1.0892758,1584471600,5438.38423715,1.0954102,1.0832147,1.085708
1.0836789,1584475200,9159.00923846,1.094245,1.0812,1.0888008
1.080988,1584478800,8294.85526797,1.0837466,1.08,1.0830675
1.08,1584482400,5303.21625998,1.0812,1.08,1.0801628
1.0765316,1584486000,5560.67504872,1.0800165,1.0760354,1.0800165
1.0798637,1584489600,5834.31143895,1.08000027,1.0761461,1.0775487
1.0772465,1584493200,5411.14321779,1.08000027,1.0758469,1.0796617
1.0786263,1584496800,5520.5334057,1.08000027,1.0761609,1.0783166
1.0791307,1584500400,5672.72314332,1.0794587,1.0756825,1.0768058
1.0791568,1584504000,5398.02029934,1.0792062,1.0732927,1.0765135
1.0748874,1584507600,5581.82552185,1.0804461,1.07300001,1.0774203
1.0753516,1584511200,5233.28457322,1.0859082,1.07235595,1.07455
1.0811286,1584514800,5670.92660815,1.09096,1.0739237,1.0846095
1.0783959,1584518400,5478.83685138,1.0926687,1.07235818,1.0813024
1.0773646,1584522000,5964.41259225,1.0860205,1.07235595,1.0819888
1.0798121,1584525600,5509.14178256,1.0862204,1.07235595,1.07235595
1.0768962,1584529200,5546.28836872,1.09514634,1.07235595,1.0765864
1.0807914,1584532800,6628.05578804,1.0886627,1.07235595,1.0753801
1.0789544,1584536400,5115.64237258,1.08830447,1.0764633,1.0813362
1.081937,1584540000,5865.87478597,1.08499976,1.07600001,1.0799835
1.0831978,1584543600,5620.36263562,1.0831978,1.07600001,1.081671
1.0792151,1584547200,5399.14908082,1.0841006,1.07600001,1.083038
1.0771073,1584550800,5948.85054401,1.08499923,1.07600385,1.0788015
1.0810639,1584554400,5538.82255372,1.0820235,1.07578373,1.0764801
1.078638,1584558000,5435.65216182,1.0830358,1.07500001,1.077981
1.0785222,1584561600,5660.91119391,1.0827864,1.07500001,1.077243
1.078514,1584565200,5407.74098207,1.0829538,1.0758733,1.0789877
1.0799692,1584568800,5212,1.0830292,1.0758806,1.0812361
1.0784675,1584572400,6520.41848661,1.0837591,1.0758139,1.0822859
1.0783944,1584576000,5452,1.0813993,1.0757975,1.0758331
1.0802121,1584579600,5407.34196222,1.0826191,1.0772153,1.0787156
1.0831602,1584583200,5299.46119896,1.0843723,1.07624449,1.0819698
1.0798393,1584586800,5329.9639041,1.0842627,1.076979,1.0790948
1.0827363,1584590400,5334,1.0840878,1.0771561,1.0794418
1.0822176,1584594000,5735,1.0840023,1.07600277,1.0838709
1.080102,1584597600,4196.5947498,1.08491553,1.0771507,1.0808263
1.078535,1584601200,6128.30349014,1.08394706,1.07600001,1.0819434
1.0832967,1584604800,5104,1.0836157,1.0777399,1.0784097
1.0805015,1584608400,7301.58397408,1.0832879,1.076,1.0811132
1.0776011,1584612000,6791.07317712,1.08294182,1.076,1.0769037
1.0739546,1584615600,7026.3821562,1.0792118,1.07318715,1.0780181
1.0696863,1584619200,6604.70775261,1.07931218,1.06774425,1.0737145
1.0738085,1584622800,8421.88312637,1.0788623,1.06571971,1.0763571
1.0688303,1584626400,6566.91775634,1.07885807,1.06232781,1.0677628
1.0670616,1584630000,6097.08938749,1.0705618,1.06110001,1.0657912
1.05331541,1584633600,13579.41483942,1.0681049,1.05,1.0677295
1.0566336,1584637200,6895.58618871,1.05874154,1.05,1.0522381
1.06247701,1584640800,4944.2367753,1.06399999,1.05223889,1.0568657
1.06499999,1584651600,2.86912218,1.06499999,1.06499999,1.06499999
1.0526038,1584655200,4092.69184969,1.06499999,1.05011002,1.06499999
1.0545034,1584658800,5510.84756642,1.05696882,1.05011002,1.054241
1.0529518,1584662400,5673.02656487,1.05646945,1.05011,1.0542082
1.0523506,1584666000,5381.49788118,1.0566255,1.05,1.0512189
1.0521977,1584669600,5957.48427452,1.05733519,1.05,1.0538616
1.0513691,1584673200,5381.05,1.0565488,1.0504555,1.0560757
1.0528,1584676800,5857.23476015,1.0554494,1.05,1.0514817
1.0540367,1584680400,5290.51544863,1.05608999,1.051,1.0536021
1.0540456,1584684000,5827.15522573,1.05608999,1.0513659,1.0542737
1.05200028,1584687600,5713.41582116,1.05609,1.05100003,1.0521785
1.0477237,1584691200,16356.30691604,1.0556448,1.04133131,1.0534389
1.05093546,1584694800,3318.40645575,1.05399999,1.04416669,1.0478705
1.0502573,1584698400,6749.41552288,1.05399999,1.04401102,1.05399999
1.0493281,1584702000,6682.64194235,1.05399999,1.04510098,1.04765257
1.047363,1584705600,10165.11811541,1.05399999,1.04532778,1.0483929
1.0417251,1584709200,18205.98230626,1.05399107,1.04088994,1.0493206
1.0411492,1584712800,6793.11490235,1.0502631,1.03812002,1.0430322
1.0399211,1584716400,25553.66396786,1.04799999,1.03812003,1.0437765
1.0420839,1584720000,22470.32916859,1.04799999,1.03611002,1.0412846
1.0399556,1584723600,5736.85453992,1.04799998,1.03750002,1.0398863
1.0422778,1584727200,6461.69504151,1.04799267,1.04,1.0423243
1.0407376,1584730800,5970.70622883,1.04609364,1.04,1.0430557
1.0412945,1584734400,26707.9212221,1.05099997,1.04,1.0424108
1.0428973,1584738000,6044.2320234,1.05014756,1.04147335,1.0427629
1.0422903,1584741600,5801.07076905,1.04963751,1.04000067,1.0470767
1.0415953,1584745200,5356,1.0482286,1.0406951,1.0435115
1.0424777,1584748800,5282.408266,1.0465998,1.0409835,1.0442291
1.0448617,1584752400,6165.57952955,1.04576186,1.04027251,1.0442055
1.0449657,1584756000,5665.97372456,1.04565234,1.04012731,1.04520671
1.0447996,1584759600,5623.01375261,1.04822593,1.0441367,1.0443565
1.0412716,1584763200,7388.63062752,1.04634106,1.04062804,1.0451834
1.0450721,1584766800,5499.59866169,1.0464107,1.04000002,1.0410359
1.0390228,1584770400,7113.6697807,1.0489055,1.038,1.0440031
1.0369331,1584774000,5287.67457743,1.0460621,1.0363914,1.0382615
1.0390435,1584777600,5447.8687755,1.0418664,1.03501,1.0403043
1.036087,1584781200,5426.80222077,1.04077979,1.03501,1.0363949
1.0402089,1584784800,5292.70698833,1.04077979,1.0353403,1.0362918
1.0375393,1584788400,5419.8674626,1.04077979,1.0358921,1.0384225
1.0376658,1584792000,5562.05237317,1.04077979,1.03550001,1.039556
1.039817,1584795600,6283.50607255,1.04299974,1.0360633,1.0378986
1.0378817,1584799200,5658.87567168,1.04051092,1.03552192,1.0370425
1.0372288,1584802800,5852.53111952,1.0402161,1.036121,1.0380027
1.0377392,1584806400,5316.15200104,1.0391409,1.0355219,1.03611
1.0370872,1584810000,5608.49236252,1.03954236,1.0355234,1.0373693
1.0386552,1584813600,5348.88399497,1.03954236,1.0359424,1.0362239
1.0373878,1584817200,5634.13923886,1.03954236,1.03553002,1.0384744
1.036723,1584820800,5402.09421778,1.039027,1.0357358,1.0364522
1.0389805,1584824400,6134.51644971,1.04299146,1.03553086,1.0367831
1.0418264,1584828000,5376.08491792,1.0425042,1.0362827,1.0365862
1.0407249,1584831600,5342.7897597,1.0425924,1.04,1.04
1.0376414,1584835200,5761.38675421,1.04299163,1.0364515,1.0409649
1.038252,1584838800,5301,1.0422069,1.0360034,1.0368136
1.0395897,1584842400,5333.35,1.0429913,1.0365398,1.0371229
1.0400298,1584846000,5359.30076082,1.0425784,1.0364837,1.0405579
1.0372976,1584849600,5425,1.04299101,1.0365685,1.0417133
1.0422762,1584853200,5277,1.0422762,1.0368425,1.0384103
1.0415173,1584856800,5785.47807434,1.04299162,1.03618782,1.0402487
1.0410794,1584860400,5388,1.0423346,1.0368792,1.0423346
1.0373921,1584864000,5494.84091766,1.04299163,1.03638019,1.0406246
1.039853,1584867600,5430,1.0422394,1.03691,1.0372869
1.0392419,1584871200,5449.93115437,1.0420032,1.03597102,1.0405809
1.0410316,1584874800,6025.95010416,1.0422983,1.0366615,1.0420544
1.0410111,1584878400,7190.44018582,1.0470235,1.04,1.04
1.0419944,1584882000,5385.00741813,1.04699087,1.037103,1.0468774
1.0451168,1584885600,5440.47378175,1.0451168,1.03617343,1.0392419
1.0437354,1584889200,5333,1.0458539,1.03632715,1.0386712
1.043913,1584892800,4726.67781645,1.04702301,1.03901463,1.0457397
1.040175,1584896400,5442.08943102,1.04702301,1.0395516,1.0439816
1.0437579,1584900000,5617.69227382,1.0488962,1.039189,1.0408398
1.0548448,1584903600,5519.00962439,1.05599999,1.0422403,1.0475383
1.0546214,1584907200,8718.44846434,1.06399999,1.0459407,1.056
1.057042,1584910800,5388.35946559,1.0638881,1.0524399,1.0551069
1.05913,1584914400,5580.906547,1.064,1.0533787,1.0593013
1.0685914,1584918000,5646.46951037,1.07086638,1.0556145,1.0556145
1.0687862,1584921600,6384.22003991,1.07311167,1.05020992,1.0670061
1.0595431,1584925200,5305,1.0684985,1.053612,1.059125
1.0657548,1584928800,5193.74143138,1.06999974,1.0587337,1.0684286
1.0576526,1584932400,5393.04050841,1.06989255,1.0576526,1.0662375
1.0575671,1584936000,5597.336647,1.063879,1.05562908,1.0582264
1.0588244,1584939600,5213.97048437,1.0638387,1.05561852,1.0609664
1.0586929,1584943200,5197,1.0634713,1.0567048,1.0571715
1.0595051,1584946800,5401.91632521,1.06484717,1.05561852,1.062499
1.067171,1584950400,5462.80285395,1.07399999,1.0618141,1.0637412
1.0669689,1584954000,5712.65290186,1.07399999,1.06079702,1.0675594
1.0694919,1584957600,6771.13636074,1.07879999,1.06085008,1.0682883
1.0678875,1584961200,6236.89725033,1.07879999,1.06280357,1.0751297
1.0675711,1584964800,5740.93725878,1.07879999,1.06279293,1.0653509
1.0588072,1584968400,8014.21741023,1.0690707,1.05468865,1.0638179
1.0566207,1584972000,5165.44191971,1.061,1.05400001,1.057956
1.055261,1584975600,5686.69682029,1.0607456,1.0547129,1.0577866
1.0561893,1584979200,5313,1.0599867,1.0529061,1.0547295
1.0586665,1584982800,6881.67007409,1.06,1.05200001,1.0535176
1.055709,1584986400,5031.32627894,1.05999999,1.05200001,1.0557629
1.0587928,1584990000,5367.54666425,1.05999999,1.05200001,1.0575398
1.056872,1584993600,6338.75931557,1.05999999,1.05104021,1.0557226
1.0576743,1584997200,5347.87342055,1.05999123,1.04927821,1.0584353
1.052231,1585000800,5344.05961616,1.0589061,1.04927822,1.0584023
1.0551018,1585004400,6177.28093725,1.05888918,1.0502921,1.0574849
1.0546277,1585008000,5328.3596136,1.05885105,1.04927821,1.0504128
1.0547667,1585011600,5508,1.0577244,1.0503421,1.0525794
1.0530466,1585015200,5320.5543621,1.0588791,1.050453,1.0578838
1.0534243,1585018800,5443.68666214,1.0578233,1.0485748,1.0534041
1.0505108,1585022400,5178.86698431,1.05889538,1.04800001,1.0539201
1.0515476,1585026000,5296.79192233,1.0565692,1.04800001,1.0556404
1.053113,1585029600,7091.1225887,1.0576529,1.0484672,1.0526228
1.0512497,1585033200,5390.57962906,1.05890824,1.04800001,1.0557909
1.0545841,1585036800,5605.1697671,1.05890824,1.04811,1.0536376
1.0503539,1585040400,5700.62959827,1.05890824,1.04811,1.0506893
1.0503567,1585044000,5546.96391666,1.05890286,1.0481001,1.0522155
1.0539595,1585047600,6357.72033782,1.0574742,1.04461642,1.0510685
1.0457092,1585051200,10810.21679772,1.05877212,1.0420881,1.0550017
1.0440271,1585054800,5328.7723456,1.0565568,1.0418058,1.0455274
1.0455504,1585058400,6446.81740718,1.05199999,1.04170596,1.04170596
1.0461987,1585062000,5546.5559089,1.05199999,1.04253554,1.0452211
1.0444779,1585065600,5364.1587935,1.05189476,1.04253554,1.0493195
1.0486014,1585069200,5433.55935754,1.05167924,1.04330001,1.0480004
1.048024,1585072800,5564.63807062,1.05302156,1.04330001,1.04623
1.0530223,1585076400,5439.57027989,1.0557884,1.0449932,1.0462383
